dept_name,dept,course_code,course_name,track_name,course_type,course_description,source_url,record_id,crawled_at
AX학과,ax,AX20001,"AI를 위한 확률, 통계 및 최적화",경영공학AX,전공필수,"Course Name: AI를 위한 확률, 통계 및 최적화",https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0070,2026-05-26T13:29:07.575376+00:00
AX학과,ax,AX20002,AI모델 및 알고리즘의 이해,경영공학AX,전공필수,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0071,2026-05-26T13:29:07.575376+00:00
AX학과,ax,AX30001,AI 시스템 설계 및 플랫폼 구현,경영공학AX,전공필수,Course Name: AI 시스템 설계 및 플랫폼 구현,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0072,2026-05-26T13:29:07.575376+00:00
AX학과,ax,FX20001,AI 철학: 윤리와 법,경영공학AX,전공필수,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0073,2026-05-26T13:29:07.575376+00:00
AX학과,ax,AX40001,AX 리빙랩 I,경영공학AX,전공필수,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0074,2026-05-26T13:29:07.575376+00:00
AX학과,ax,AX40002,AX 리빙랩 II,경영공학AX,전공필수,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0075,2026-05-26T13:29:07.575376+00:00
AX학과,ax,BTM.201,통계분석론,경영공학AX,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0076,2026-05-26T13:29:07.575376+00:00
AX학과,ax,BTM.236,마케팅원론,경영공학AX,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0077,2026-05-26T13:29:07.575376+00:00
AX학과,ax,BTM.235,재무관리론,경영공학AX,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0078,2026-05-26T13:29:07.575376+00:00
AX학과,ax,BTM.447,경영을 위한 인공지능 기초,경영공학AX,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0079,2026-05-26T13:29:07.575376+00:00
AX학과,ax,BTM.415,게임이론,경영공학AX,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0080,2026-05-26T13:29:07.575376+00:00
AX학과,ax,BTM.441,인공지능을 통한 비즈니스 솔루션,경영공학AX,전공선택,Course Name: 인공지능을 통한 비즈니스 솔루션,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0081,2026-05-26T13:29:07.575376+00:00
AX학과,ax,-,AI 특허,경영공학AX,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0082,2026-05-26T13:29:07.575376+00:00
AX학과,ax,AX.40011,신호 및 영상처리를 위한 프로그래밍,AX학과 전공선택 과목 리스트,전공선택,Course Name: 신호 및 영상처리를 위한 프로그래밍,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0083,2026-05-26T13:29:07.575376+00:00
AX학과,ax,AX.40021,스마트 제조를 위한 인공지능,AX학과 전공선택 과목 리스트,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0084,2026-05-26T13:29:07.575376+00:00
AX학과,ax,AX.40041,생명과학을 위한 데이터기반 인공지능,AX학과 전공선택 과목 리스트,전공선택,Course Name: 생명과학을 위한 데이터기반 인공지능,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0085,2026-05-26T13:29:07.575376+00:00
AX학과,ax,AX.40042,인공지능 화학,AX학과 전공선택 과목 리스트,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0086,2026-05-26T13:29:07.575376+00:00
AX학과,ax,AX.40043,생명공학을 위한 빅데이터 분석 및 기계학습,AX학과 전공선택 과목 리스트,전공선택,Course Name: 생명공학을 위한 빅데이터 분석 및 기계학습,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0087,2026-05-26T13:29:07.575376+00:00
AX학과,ax,AX.40071,AI 발명 및 특허 출원,AX학과 전공선택 과목 리스트,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0088,2026-05-26T13:29:07.575376+00:00
AX학과,ax,AX.40072,경영을 위한 인공지능 기초,AX학과 전공선택 과목 리스트,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0089,2026-05-26T13:29:07.575376+00:00
AX학과,ax,AX.49991,AX의 특강,AX학과 전공선택 과목 리스트,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0090,2026-05-26T13:29:07.575376+00:00
AX학과,ax,AX.50001,"AI를 위한 고급 확률, 통계 및 최적화",AX학과 전공선택 과목 리스트,전공선택,"Course Name: AI를 위한 고급 확률, 통계 및 최적화",https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0091,2026-05-26T13:29:07.575376+00:00
AX학과,ax,AX.50002,AX 고급 리빙랩,AX학과 전공선택 과목 리스트,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0092,2026-05-26T13:29:07.575376+00:00
AX학과,ax,AX.50011,계산과학을 위한 기계학습,AX학과 전공선택 과목 리스트,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0093,2026-05-26T13:29:07.575376+00:00
AX학과,ax,AX.50012,추천시스템 및 그래프기계학습,AX학과 전공선택 과목 리스트,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0094,2026-05-26T13:29:07.575376+00:00
AX학과,ax,AX.50013,신경망이론 및 응용,AX학과 전공선택 과목 리스트,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0095,2026-05-26T13:29:07.575376+00:00
AX학과,ax,AX.50014,랜덤데이타: 해석 및 처리,AX학과 전공선택 과목 리스트,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0096,2026-05-26T13:29:07.575376+00:00
AX학과,ax,AX.50015,응용수학의 방법,AX학과 전공선택 과목 리스트,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0097,2026-05-26T13:29:07.575376+00:00
AX학과,ax,AX.50021,자율주행 인공지능,AX학과 전공선택 과목 리스트,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0098,2026-05-26T13:29:07.575376+00:00
AX학과,ax,AX.50022,자율주행 자동차 개론,AX학과 전공선택 과목 리스트,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0099,2026-05-26T13:29:07.575376+00:00
AX학과,ax,AX.50041,생물통계학,AX학과 전공선택 과목 리스트,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0100,2026-05-26T13:29:07.575376+00:00
AX학과,ax,AX.50042,수리생물학개론,AX학과 전공선택 과목 리스트,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0101,2026-05-26T13:29:07.575376+00:00
AX학과,ax,AX.50051,지속가능 기술시스템을 위한 데이터 과학 방법론,AX학과 전공선택 과목 리스트,전공선택,Course Name: 지속가능 기술시스템을 위한 데이터 과학 방법론,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0102,2026-05-26T13:29:07.575376+00:00
AX학과,ax,AX.50071,고급경영통계,AX학과 전공선택 과목 리스트,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0103,2026-05-26T13:29:07.575376+00:00
AX학과,ax,AX.70071,고급계량분석,AX학과 전공선택 과목 리스트,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0104,2026-05-26T13:29:07.575376+00:00
AX학과,ax,AX.92100,논문연구 (석사),AX학과 전공선택 과목 리스트,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0105,2026-05-26T13:29:07.575376+00:00
AX학과,ax,AX.92200,논문연구 (박사),AX학과 전공선택 과목 리스트,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0106,2026-05-26T13:29:07.575376+00:00
AX학과,ax,AX.89991,AX의 특수논제,AX학과 전공선택 과목 리스트,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0107,2026-05-26T13:29:07.575376+00:00
AX학과,ax,CE.49903,건설 및 환경공학 특강,지속가능성AX,전공선택,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0163,2026-05-26T13:29:07.575376+00:00
AX학과,ax,IE.20041,공학통계 I,트랙별 추천 교과목,,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0216,2026-05-26T13:29:07.575376+00:00
AX학과,ax,IE.20042,데이터 구조 및 분석,트랙별 추천 교과목,,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0217,2026-05-26T13:29:07.575376+00:00
AX학과,ax,IE.30043,통계적 기계학습,트랙별 추천 교과목,,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0218,2026-05-26T13:29:07.575376+00:00
AX학과,ax,ID.30011,소프트웨어프로토타이핑,트랙별 추천 교과목,,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0219,2026-05-26T13:29:07.575376+00:00
AX학과,ax,CBE.30041,공정모사와 제어,트랙별 추천 교과목,,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0220,2026-05-26T13:29:07.575376+00:00
AX학과,ax,CBE.49900,생명화학공학특강: AI를 이용한 생화공 문제 해결,트랙별 추천 교과목,,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0221,2026-05-26T13:29:07.575376+00:00
AX학과,ax,MS.49900,신소재특강: 전산재료과학개론,트랙별 추천 교과목,,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0222,2026-05-26T13:29:07.575376+00:00
AX학과,ax,CBE.40064,생명공학을 위한 빅데이터 분석 및 기계학습,트랙별 추천 교과목,,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0223,2026-05-26T13:29:07.575376+00:00
AX학과,ax,BS.40050,신경생물학 II,트랙별 추천 교과목,,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0224,2026-05-26T13:29:07.575376+00:00
AX학과,ax,BS.40015,유전체학,트랙별 추천 교과목,,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0225,2026-05-26T13:29:07.575376+00:00
AX학과,ax,BS.50043,고급신경생물학,트랙별 추천 교과목,,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0226,2026-05-26T13:29:07.575376+00:00
AX학과,ax,CH.40015,인공지능 화학,트랙별 추천 교과목,,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0227,2026-05-26T13:29:07.575376+00:00
AX학과,ax,IE.20021,생산관리 I,트랙별 추천 교과목,,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0228,2026-05-26T13:29:07.575376+00:00
AX학과,ax,ME.20003,메카트로닉스 시스템 설계,트랙별 추천 교과목,,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0229,2026-05-26T13:29:07.575376+00:00
AX학과,ax,ME.30040,공학 설계,트랙별 추천 교과목,,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0230,2026-05-26T13:29:07.575376+00:00
AX학과,ax,IE.30031,OR: 최적화,트랙별 추천 교과목,,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0231,2026-05-26T13:29:07.575376+00:00
AX학과,ax,ME.40062,자동제어,트랙별 추천 교과목,,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0232,2026-05-26T13:29:07.575376+00:00
AX학과,ax,ME.40059,시각지능개론,트랙별 추천 교과목,,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0233,2026-05-26T13:29:07.575376+00:00
AX학과,ax,CE.20053,사회기반시설물을 위한 센싱기술 개론,트랙별 추천 교과목,,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0234,2026-05-26T13:29:07.575376+00:00
AX학과,ax,CE.20054,환경 과학 및 공학개론,트랙별 추천 교과목,,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0235,2026-05-26T13:29:07.575376+00:00
AX학과,ax,CE.20040,도시건축학개론,트랙별 추천 교과목,,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0236,2026-05-26T13:29:07.575376+00:00
AX학과,ax,CE.40076,인공지능과 스마트기술을 이용한 사회기반구조물 및 환경 설계,트랙별 추천 교과목,,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0238,2026-05-26T13:29:07.575376+00:00
AX학과,ax,CE.30050,모빌리티시스템공학개론,트랙별 추천 교과목,,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0239,2026-05-26T13:29:07.575376+00:00
AX학과,ax,CE.50080,구조물 안전진단을 위한 통계식 패턴인식 및 머신러닝,트랙별 추천 교과목,,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0240,2026-05-26T13:29:07.575376+00:00
AX학과,ax,CE.30072,지속가능 물순환 공학,트랙별 추천 교과목,,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0241,2026-05-26T13:29:07.575376+00:00
AX학과,ax,CE.50045,교통시스템을 위한 인공지능 적용,트랙별 추천 교과목,,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0242,2026-05-26T13:29:07.575376+00:00
AX학과,ax,BTM.236,마케팅원론,트랙별 추천 교과목,,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0243,2026-05-26T13:29:07.575376+00:00
AX학과,ax,BTM.235,재무관리론,트랙별 추천 교과목,,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0244,2026-05-26T13:29:07.575376+00:00
AX학과,ax,BTM.447,경영을 위한 인공지능 기초,트랙별 추천 교과목,,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0245,2026-05-26T13:29:07.575376+00:00
AX학과,ax,BTM.415,게임이론,트랙별 추천 교과목,,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0246,2026-05-26T13:29:07.575376+00:00
AX학과,ax,BTM.441,인공지능을 통한 비즈니스 솔루션,트랙별 추천 교과목,,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0247,2026-05-26T13:29:07.575376+00:00
AX학과,ax,AX20001,"AI를 위한 확률, 통계 및 최적화",트랙별 추천 교과목,,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0249__course_001,2026-05-26T13:29:07.575376+00:00
AX학과,ax,AX20002,AI모델 및 알고리즘의 이해,트랙별 추천 교과목,,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0249__course_002,2026-05-26T13:29:07.575376+00:00
AX학과,ax,AX30001,AI 시스템 설계 및 플랫폼 구현,트랙별 추천 교과목,,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0249__course_003,2026-05-26T13:29:07.575376+00:00
AX학과,ax,FX20001,AI 철학: 윤리와 법,트랙별 추천 교과목,,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0249__course_004,2026-05-26T13:29:07.575376+00:00
AX학과,ax,AX40001,AX 리빙랩 I,트랙별 추천 교과목,,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0249__course_005,2026-05-26T13:29:07.575376+00:00
AX학과,ax,AX40002,AX 리빙랩 II,트랙별 추천 교과목,,,https://ax.kaist.ac.kr/#/education-courses,ax_education_courses_교과목 안내_c90ad7596c_c90ad759__item_0249__course_006,2026-05-26T13:29:07.575376+00:00
AI미래학과,fx,CS.10003,인공지능 기초,1000-LEVEL,ELECTIVE,,https://fx.kaist.ac.kr/,fx_home_2026 AI미래학과 학과설명회_1094c5a46d_1094c5a4__item_0008__course_001,2026-05-26T13:30:33.939577+00:00
AI미래학과,fx,FSM.20001,미래학 개론,2000-LEVEL,ELECTIVE,,https://fx.kaist.ac.kr/,fx_home_2026 AI미래학과 학과설명회_1094c5a46d_1094c5a4__item_0008__course_002,2026-05-26T13:30:33.939577+00:00
AI미래학과,fx,IE.20041,공학통계 I,2000-LEVEL,ELECTIVE,,https://fx.kaist.ac.kr/,fx_home_2026 AI미래학과 학과설명회_1094c5a46d_1094c5a4__item_0008__course_003,2026-05-26T13:30:33.939577+00:00
AI미래학과,fx,IE.20060,데이터 구조 및 분석,2000-LEVEL,ELECTIVE,,https://fx.kaist.ac.kr/,fx_home_2026 AI미래학과 학과설명회_1094c5a46d_1094c5a4__item_0008__course_004,2026-05-26T13:30:33.939577+00:00
AI미래학과,fx,CE.20012,환경과 지속가능성 개론,2000-LEVEL,ELECTIVE,,https://fx.kaist.ac.kr/,fx_home_2026 AI미래학과 학과설명회_1094c5a46d_1094c5a4__item_0008__course_005,2026-05-26T13:30:33.939577+00:00
AI미래학과,fx,CS.30706,기계학습,3000-LEVEL,ELECTIVE,,https://fx.kaist.ac.kr/,fx_home_2026 AI미래학과 학과설명회_1094c5a46d_1094c5a4__item_0008__course_006,2026-05-26T13:30:33.939577+00:00
AI미래학과,fx,IP.30001,지식재산권 개요,3000-LEVEL,ELECTIVE,,https://fx.kaist.ac.kr/,fx_home_2026 AI미래학과 학과설명회_1094c5a46d_1094c5a4__item_0008__course_007,2026-05-26T13:30:33.939577+00:00
AI미래학과,fx,CS.40700,인공지능 개론,4000-LEVEL,ELECTIVE,,https://fx.kaist.ac.kr/,fx_home_2026 AI미래학과 학과설명회_1094c5a46d_1094c5a4__item_0008__course_008,2026-05-26T13:30:33.939577+00:00
AI미래학과,fx,IP.40007,기업가를 위한 법,4000-LEVEL,ELECTIVE,,https://fx.kaist.ac.kr/,fx_home_2026 AI미래학과 학과설명회_1094c5a46d_1094c5a4__item_0008__course_009,2026-05-26T13:30:33.939577+00:00
AI미래학과,fx,IP.40010,"법, 기술, 혁신",4000-LEVEL,ELECTIVE,,https://fx.kaist.ac.kr/,fx_home_2026 AI미래학과 학과설명회_1094c5a46d_1094c5a4__item_0008__course_010,2026-05-26T13:30:33.939577+00:00
AI미래학과,fx,GGS.50021,글로벌 환경문제 통합평가론,5000-LEVEL+,ELECTIVE,,https://fx.kaist.ac.kr/,fx_home_2026 AI미래학과 학과설명회_1094c5a46d_1094c5a4__item_0008__course_011,2026-05-26T13:30:33.939577+00:00
AI미래학과,fx,GGS.50023,기후 및 환경보건 연구방법론,5000-LEVEL+,ELECTIVE,,https://fx.kaist.ac.kr/,fx_home_2026 AI미래학과 학과설명회_1094c5a46d_1094c5a4__item_0008__course_012,2026-05-26T13:30:33.939577+00:00
AI미래학과,fx,GGS.50004,기후변화의 과학,5000-LEVEL+,ELECTIVE,,https://fx.kaist.ac.kr/,fx_home_2026 AI미래학과 학과설명회_1094c5a46d_1094c5a4__item_0008__course_013,2026-05-26T13:30:33.939577+00:00
AI미래학과,fx,CC.50031,특허분석과 발명출원,5000-LEVEL+,ELECTIVE,,https://fx.kaist.ac.kr/,fx_home_2026 AI미래학과 학과설명회_1094c5a46d_1094c5a4__item_0008__course_014,2026-05-26T13:30:33.939577+00:00
AI미래학과,fx,CS.50705,인공지능 윤리,5000-LEVEL+,ELECTIVE,,https://fx.kaist.ac.kr/,fx_home_2026 AI미래학과 학과설명회_1094c5a46d_1094c5a4__item_0008__course_015,2026-05-26T13:30:33.939577+00:00
AI미래학과,fx,FSM.20001,미래학 개론,교육과정,ELECTIVE,,https://fx.kaist.ac.kr/#curriculum,fx_curriculum_교육과정_3e3ba974d5_3e3ba974__item_0001__course_001,2026-05-26T13:30:55.596426+00:00
AI미래학과,fx,IE.20041,공학통계 I,교육과정,ELECTIVE,,https://fx.kaist.ac.kr/#curriculum,fx_curriculum_교육과정_3e3ba974d5_3e3ba974__item_0002,2026-05-26T13:30:55.596426+00:00
AI미래학과,fx,IE.20060,데이터 구조 및 분석,교육과정,ELECTIVE,,https://fx.kaist.ac.kr/#curriculum,fx_curriculum_교육과정_3e3ba974d5_3e3ba974__item_0003,2026-05-26T13:30:55.596426+00:00
AI미래학과,fx,CE.20012,환경과 지속가능성 개론,교육과정,ELECTIVE,,https://fx.kaist.ac.kr/#curriculum,fx_curriculum_교육과정_3e3ba974d5_3e3ba974__item_0004,2026-05-26T13:30:55.596426+00:00
AI미래학과,fx,CS.30706,기계학습,교육과정,ELECTIVE,,https://fx.kaist.ac.kr/#curriculum,fx_curriculum_교육과정_3e3ba974d5_3e3ba974__item_0005__course_001,2026-05-26T13:30:55.596426+00:00
AI미래학과,fx,IP.30001,지식재산권 개요,교육과정,ELECTIVE,,https://fx.kaist.ac.kr/#curriculum,fx_curriculum_교육과정_3e3ba974d5_3e3ba974__item_0006,2026-05-26T13:30:55.596426+00:00
AI미래학과,fx,CS.40700,인공지능 개론,교육과정,ELECTIVE,,https://fx.kaist.ac.kr/#curriculum,fx_curriculum_교육과정_3e3ba974d5_3e3ba974__item_0007__course_001,2026-05-26T13:30:55.596426+00:00
AI미래학과,fx,IP.40007,기업가를 위한 법,교육과정,ELECTIVE,,https://fx.kaist.ac.kr/#curriculum,fx_curriculum_교육과정_3e3ba974d5_3e3ba974__item_0008,2026-05-26T13:30:55.596426+00:00
AI미래학과,fx,IP.40010,"법, 기술, 혁신",교육과정,ELECTIVE,,https://fx.kaist.ac.kr/#curriculum,fx_curriculum_교육과정_3e3ba974d5_3e3ba974__item_0009,2026-05-26T13:30:55.596426+00:00
AI미래학과,fx,GGS.50021,글로벌 환경문제 통합평가론,교육과정,ELECTIVE,,https://fx.kaist.ac.kr/#curriculum,fx_curriculum_교육과정_3e3ba974d5_3e3ba974__item_0010__course_001,2026-05-26T13:30:55.596426+00:00
AI미래학과,fx,GGS.50023,기후 및 환경보건 연구방법론,교육과정,ELECTIVE,,https://fx.kaist.ac.kr/#curriculum,fx_curriculum_교육과정_3e3ba974d5_3e3ba974__item_0011,2026-05-26T13:30:55.596426+00:00
AI미래학과,fx,GGS.50004,기후변화의 과학,교육과정,ELECTIVE,,https://fx.kaist.ac.kr/#curriculum,fx_curriculum_교육과정_3e3ba974d5_3e3ba974__item_0012,2026-05-26T13:30:55.596426+00:00
AI미래학과,fx,CC.50031,특허분석과 발명출원,교육과정,ELECTIVE,,https://fx.kaist.ac.kr/#curriculum,fx_curriculum_교육과정_3e3ba974d5_3e3ba974__item_0013,2026-05-26T13:30:55.596426+00:00
AI미래학과,fx,CS.50705,인공지능 윤리,교육과정,ELECTIVE,,https://fx.kaist.ac.kr/#curriculum,fx_curriculum_교육과정_3e3ba974d5_3e3ba974__item_0014,2026-05-26T13:30:55.596426+00:00

























































































































































































































































































































































































































































































































































































































































































































































































































